customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
C02450,Male,0,No,No,15,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,52.46,783.29,No
C02451,Male,0,Yes,No,65,No,No phone service,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Bank transfer,45.74,3063.38,No
C02452,Female,0,Yes,Yes,55,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,40.12,2209.98,Yes
C02453,Female,1,No,No,10,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,No,Credit card,50.64,447.2,No
C02454,Male,0,Yes,No,42,No,No phone service,Fiber optic,No,Yes,Yes,No,No,Yes,One year,Yes,Bank transfer,65.23,2747.7,Yes
C02455,Male,0,Yes,No,11,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,One year,No,Credit card,66.58,702.91,No
C02456,Male,1,No,Yes,16,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card,23.71,409.87,No
C02457,Male,1,No,No,19,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card,52.26,1014.71,Yes
C02458,Male,0,No,No,31,No,No phone service,DSL,No,Yes,No,Yes,No,Yes,One year,No,Electronic check,39.42,1216.27,Yes
C02459,Male,0,No,No,53,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,71.47,3761.27,Yes
C02460,Female,0,No,No,8,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,54.27,438.55,No
C02461,Female,0,Yes,No,24,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,46.38,1093.88,Yes
C02462,Female,0,No,No,8,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Two year,No,Credit card,61.5,515.63,No
C02463,Male,0,No,Yes,48,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,One year,No,Bank transfer,42.24,2044.2,No
C02464,Female,0,No,No,30,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Credit card,79.98,2487.48,Yes
C02465,Male,0,Yes,No,58,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card,43.37,2502.11,No
C02466,Male,0,No,Yes,55,Yes,No,Fiber optic,No,No,No,Yes,No,No,One year,No,Bank transfer,70.78,3883.8,Yes
C02467,Female,0,No,No,62,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,Yes,One year,Yes,Mailed check,56.65,3507.66,Yes
C02468,Male,0,No,No,48,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,No,Mailed check,53.97,2587.23,No
C02469,Male,0,Yes,Yes,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,18.0,102.81,No
C02470,Female,0,No,Yes,37,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,No,Credit card,70.95,2616.86,No
C02471,Female,1,No,Yes,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card,18.0,203.17,No
C02472,Female,0,No,Yes,1,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,43.25,60.72,Yes
C02473,Male,0,Yes,No,70,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,74.49,5199.73,No
C02474,Female,0,Yes,Yes,47,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,One year,Yes,Credit card,70.14,3274.34,No
C02475,Female,0,Yes,No,5,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,Two year,No,Electronic check,61.2,337.23,Yes
C02476,Male,1,Yes,No,50,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,One year,Yes,Credit card,68.71,3436.36,No
C02477,Female,0,No,Yes,24,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,Yes,One year,No,Credit card,70.22,1685.55,No
C02478,Female,0,No,No,47,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,18.0,828.05,Yes
C02479,Female,0,Yes,No,18,No,No phone service,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,No,Bank transfer,43.01,772.34,Yes
C02480,Male,0,Yes,No,28,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card,49.93,1378.87,Yes
C02481,Male,0,No,Yes,5,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,No,Credit card,67.11,376.4,Yes
C02482,Male,0,No,Yes,30,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Credit card,71.94,2179.71,Yes
C02483,Male,0,Yes,No,1,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Two year,Yes,Mailed check,62.74,57.5,No
C02484,Female,0,Yes,No,46,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card,66.59,3057.46,No
C02485,Male,0,Yes,No,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,23.52,1625.65,Yes
C02486,Male,1,Yes,No,31,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,73.27,2271.2,Yes
C02487,Female,0,No,Yes,70,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,One year,Yes,Electronic check,48.62,3374.69,No
C02488,Female,0,Yes,No,56,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,47.96,2628.74,Yes
C02489,Female,0,Yes,Yes,28,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card,18.0,480.07,No
C02490,Male,1,No,Yes,16,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card,72.6,1157.74,No
C02491,Male,0,No,No,54,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,18.2,960.67,No
C02492,Male,0,No,Yes,53,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,One year,Yes,Electronic check,53.39,2854.25,No
C02493,Female,0,No,No,12,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Mailed check,71.64,852.81,Yes
C02494,Female,0,No,No,20,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,No,Mailed check,61.97,1295.61,Yes
C02495,Male,0,Yes,Yes,34,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Month-to-month,No,Bank transfer,44.45,1494.46,No
C02496,Female,0,Yes,No,53,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Bank transfer,65.64,3483.14,No
C02497,Female,0,Yes,No,64,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,Two year,Yes,Bank transfer,61.79,3945.89,No
C02498,Female,0,No,No,23,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Credit card,78.35,1815.24,No
C02499,Male,0,Yes,Yes,27,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,59.85,1647.92,Yes
C02500,Female,0,No,No,17,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,74.55,1285.6,Yes
C02501,Female,0,Yes,No,48,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Two year,Yes,Bank transfer,58.69,2756.2,No
C02502,Male,0,Yes,No,21,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,No,Bank transfer,68.23,1447.83,Yes
C02503,Male,0,No,Yes,50,Yes,No,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Mailed check,61.18,3028.67,No
C02504,Female,0,No,No,40,Yes,No,DSL,No,No,Yes,Yes,Yes,No,One year,No,Bank transfer,49.5,1970.71,No
C02505,Female,0,Yes,Yes,3,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,One year,Yes,Electronic check,68.07,224.89,No
C02506,Male,0,Yes,No,17,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Mailed check,64.29,1059.34,Yes
C02507,Male,0,Yes,Yes,61,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer,50.82,3134.7,Yes
C02508,Female,0,Yes,No,50,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,No,Credit card,73.53,3665.9,Yes
C02509,Female,0,Yes,No,6,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer,50.89,370.47,No
C02510,Female,0,No,Yes,28,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card,75.54,2117.18,Yes
C02511,Female,0,No,Yes,72,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer,48.55,3546.76,No
C02512,Male,0,No,No,55,Yes,No,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,No,Mailed check,38.73,2166.08,Yes
C02513,Female,0,No,No,58,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card,20.93,1195.61,No
C02514,Female,0,Yes,No,45,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,No,Credit card,70.9,3151.45,Yes
C02515,Male,0,Yes,No,72,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Mailed check,71.56,5155.73,Yes
C02516,Female,0,No,Yes,19,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,No,Credit card,75.53,1417.59,Yes
C02517,Male,1,Yes,No,29,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Mailed check,60.24,1794.35,Yes
C02518,Female,1,No,No,23,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer,68.81,1575.22,Yes
C02519,Female,0,Yes,No,32,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Yes,Mailed check,60.39,1923.47,No
C02520,Male,0,Yes,No,10,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,18.0,138.12,Yes
C02521,Male,0,Yes,No,49,Yes,No,DSL,Yes,Yes,No,No,No,No,Two year,Yes,Mailed check,39.64,1954.94,No
C02522,Female,0,No,No,65,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,23.51,1492.92,Yes
C02523,Female,0,No,Yes,29,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Two year,Yes,Electronic check,61.5,1796.77,Yes
C02524,Female,0,No,No,59,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,One year,No,Credit card,61.56,3649.44,No
C02525,Male,0,No,No,45,Yes,No,DSL,Yes,No,No,No,No,No,One year,No,Bank transfer,44.27,1969.66,No
C02526,Female,0,Yes,Yes,67,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Mailed check,64.65,4360.25,No
C02527,Male,0,Yes,No,51,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,73.42,3736.17,No
C02528,Male,0,Yes,No,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,18.0,153.86,Yes
C02529,Female,0,Yes,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer,18.0,154.36,No
C02530,Male,0,No,No,67,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card,18.0,1178.3,No
C02531,Female,0,Yes,No,62,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,No,Bank transfer,47.85,2981.91,Yes
C02532,Female,0,Yes,Yes,5,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,18.0,102.77,Yes
C02533,Female,0,Yes,No,9,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Credit card,80.34,734.74,Yes
C02534,Female,1,No,No,28,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card,65.72,1851.32,Yes
C02535,Female,0,No,No,38,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,No,Month-to-month,No,Bank transfer,55.54,2081.41,No
C02536,Male,1,No,No,43,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,One year,No,Bank transfer,74.09,3236.61,No
C02537,Male,1,Yes,Yes,21,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card,18.0,406.69,No
C02538,Female,0,No,No,62,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer,19.5,1223.25,No
C02539,Female,0,Yes,No,46,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Credit card,63.39,2875.95,Yes
C02540,Male,0,Yes,No,70,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer,67.48,4694.25,No
C02541,Male,1,Yes,No,38,Yes,No,DSL,No,Yes,No,Yes,Yes,No,One year,Yes,Credit card,53.02,2034.48,No
C02542,Male,0,No,No,49,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,71.76,3456.13,Yes
C02543,Male,0,No,No,39,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Two year,Yes,Electronic check,60.14,2355.62,No
C02544,Female,0,Yes,No,71,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,No,Bank transfer,56.56,3975.82,No
C02545,Female,0,Yes,No,30,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card,53.48,1578.36,No
C02546,Male,0,No,No,21,Yes,No,DSL,No,Yes,No,Yes,No,No,Two year,No,Electronic check,39.26,782.13,Yes
C02547,Female,0,No,No,1,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Two year,Yes,Electronic check,61.08,68.46,No
C02548,Male,0,No,No,32,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,41.16,1350.61,No
C02549,Female,1,Yes,No,8,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer,67.19,547.96,No
C02550,Male,0,Yes,Yes,69,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,One year,Yes,Bank transfer,43.97,3047.66,No
C02551,Female,1,Yes,No,30,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,72.79,2188.74,Yes
C02552,Male,0,No,Yes,8,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer,63.76,530.56,Yes
C02553,Male,0,No,No,19,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer,70.38,1351.23,No
C02554,Female,0,No,No,59,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,No,Bank transfer,68.05,3933.5,Yes
C02555,Male,0,Yes,No,55,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,One year,No,Electronic check,60.5,3354.69,Yes
C02556,Female,0,Yes,No,30,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,48.08,1466.43,Yes
C02557,Female,0,No,Yes,36,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Two year,No,Electronic check,48.39,1731.17,No
C02558,Male,0,Yes,No,55,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,No,Mailed check,46.21,2482.32,Yes
C02559,Female,1,No,No,44,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,No,Bank transfer,44.5,1965.27,Yes
C02560,Female,1,Yes,No,27,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,One year,Yes,Credit card,63.6,1727.0,No
C02561,Female,0,No,Yes,54,Yes,No,DSL,No,No,No,No,Yes,Yes,One year,No,Bank transfer,33.6,1801.19,No
C02562,Female,0,Yes,No,48,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Two year,Yes,Electronic check,60.95,2931.2,Yes
C02563,Female,0,Yes,No,30,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,One year,No,Electronic check,49.55,1518.66,Yes
C02564,Male,0,No,No,39,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,69.41,2778.92,No
C02565,Female,1,No,No,13,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Two year,Yes,Mailed check,42.49,556.78,Yes
C02566,Female,0,No,No,16,Yes,No,DSL,No,Yes,No,No,No,No,Two year,Yes,Electronic check,37.44,609.06,No
C02567,Female,0,No,No,44,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card,42.23,1833.41,No
C02568,Female,1,No,No,71,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card,70.01,4955.67,Yes
C02569,Female,0,Yes,No,27,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer,23.4,627.72,Yes
C02570,Male,1,No,Yes,45,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,No,Mailed check,63.38,2887.43,No
C02571,Female,0,No,No,35,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Two year,Yes,Mailed check,57.67,2043.02,No
C02572,Male,0,No,No,28,No,No phone service,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer,68.76,1983.16,Yes
C02573,Male,0,Yes,Yes,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,29.26,160.11,No
C02574,Male,0,No,Yes,62,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Electronic check,71.12,4369.73,Yes
C02575,Male,0,No,No,51,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer,40.47,2097.03,Yes
C02576,Female,0,No,Yes,46,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,One year,Yes,Bank transfer,54.24,2538.51,No
C02577,Male,0,Yes,No,20,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer,73.65,1473.99,Yes
C02578,Male,0,Yes,Yes,38,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,Month-to-month,No,Bank transfer,62.43,2238.37,No
C02579,Female,0,No,No,61,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Two year,Yes,Mailed check,38.6,2332.29,No
C02580,Female,0,Yes,Yes,32,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,18.0,586.06,No
C02581,Female,0,No,Yes,26,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,22.15,548.92,Yes
C02582,Male,0,Yes,No,58,No,No phone service,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,66.01,3834.13,No
C02583,Female,0,No,No,39,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,18.0,758.96,Yes
C02584,Female,0,Yes,Yes,20,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,One year,No,Mailed check,70.19,1446.58,No
C02585,Male,0,No,No,50,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,One year,No,Bank transfer,41.93,2120.77,No
C02586,Female,0,No,No,52,Yes,No,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,No,Mailed check,55.25,2871.07,No
C02587,Female,0,Yes,No,22,Yes,Yes,DSL,No,Yes,No,No,No,Yes,One year,No,Electronic check,41.2,891.56,No
C02588,Female,0,No,No,53,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,No,Mailed check,50.61,2705.06,Yes
C02589,Female,1,No,No,66,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer,54.27,3582.58,Yes
C02590,Male,0,No,No,43,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Mailed check,75.35,3241.84,Yes
C02591,Female,0,No,No,23,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Credit card,71.16,1590.14,Yes
C02592,Female,0,Yes,Yes,64,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,70.92,4517.44,Yes
C02593,Male,0,No,No,9,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,One year,No,Mailed check,68.1,635.46,No
C02594,Female,1,Yes,No,7,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,22.32,123.21,Yes
C02595,Male,0,Yes,No,41,No,No phone service,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer,58.54,2408.11,Yes
C02596,Female,0,Yes,No,54,No,No phone service,Fiber optic,Yes,No,No,No,Yes,No,One year,No,Electronic check,58.64,3178.94,No
C02597,Male,0,Yes,No,65,No,No phone service,Fiber optic,No,Yes,No,No,Yes,No,One year,No,Credit card,54.45,3553.38,No
C02598,Male,0,No,No,2,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,No,Credit card,53.83,124.47,No
C02599,Male,0,No,No,4,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,18.02,90.91,Yes
C02600,Male,0,Yes,No,32,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,One year,No,Bank transfer,49.1,1552.49,No
C02601,Female,0,No,No,2,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,72.02,100.01,Yes
C02602,Male,0,Yes,No,64,Yes,Yes,DSL,Yes,No,No,No,No,No,One year,No,Mailed check,39.99,2533.15,No
C02603,Female,0,No,No,14,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,No,Mailed check,69.4,993.5,Yes
C02604,Male,0,No,Yes,20,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,18.0,323.97,Yes
C02605,Male,0,No,No,49,Yes,Yes,DSL,No,No,Yes,No,No,No,One year,Yes,Mailed check,41.95,2024.33,No
C02606,Male,0,Yes,No,8,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Two year,Yes,Mailed check,64.58,485.26,No
C02607,Female,1,Yes,No,63,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,No,Bank transfer,62.55,3885.27,Yes
C02608,Male,0,No,Yes,46,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,55.58,2522.27,Yes
C02609,Female,1,Yes,No,21,Yes,No,DSL,No,Yes,Yes,No,Yes,No,One year,No,Mailed check,44.87,972.28,No
C02610,Female,0,Yes,No,32,No,No phone service,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,76.3,2420.1,Yes
C02611,Female,0,No,No,8,Yes,No,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,58.56,416.01,Yes
C02612,Female,0,Yes,No,16,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,63.04,993.29,No
C02613,Female,0,No,No,40,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer,56.12,2260.12,Yes
C02614,Female,0,No,Yes,27,Yes,No,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer,53.85,1399.03,No
C02615,Female,0,No,Yes,18,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card,75.94,1395.52,Yes
C02616,Female,0,Yes,No,35,No,No phone service,DSL,No,No,No,Yes,Yes,Yes,Two year,Yes,Electronic check,44.07,1499.22,Yes
C02617,Female,1,No,No,52,Yes,No,DSL,Yes,No,No,No,No,No,One year,No,Credit card,43.86,2268.86,No
C02618,Male,0,No,Yes,15,No,No phone service,DSL,No,No,No,No,Yes,Yes,Two year,No,Bank transfer,50.16,740.15,No
C02619,Male,0,Yes,Yes,63,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,71.7,4500.26,No
C02620,Male,0,Yes,Yes,53,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,No,Mailed check,67.83,3593.05,Yes
C02621,Male,0,Yes,No,66,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Two year,Yes,Bank transfer,42.53,2830.34,No
C02622,Male,0,Yes,Yes,31,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,Month-to-month,No,Bank transfer,54.86,1699.44,Yes
C02623,Female,0,No,No,61,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,One year,No,Electronic check,65.47,3975.5,Yes
C02624,Female,1,Yes,No,64,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card,51.97,3339.8,Yes
C02625,Female,0,Yes,Yes,34,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,One year,No,Credit card,65.44,2231.18,Yes
C02626,Female,0,Yes,No,55,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Two year,Yes,Bank transfer,56.7,3098.41,No
C02627,Female,0,Yes,Yes,59,No,No phone service,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,65.89,3888.78,Yes
C02628,Female,1,No,No,3,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,42.99,106.4,Yes
C02629,Female,0,Yes,Yes,17,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,No,Bank transfer,77.59,1293.06,Yes
C02630,Male,0,No,No,46,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,No,Credit card,68.88,3192.65,Yes
C02631,Male,0,Yes,No,38,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,52.86,2022.09,No
C02632,Male,0,No,Yes,35,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,One year,Yes,Electronic check,66.98,2367.41,Yes
C02633,Male,0,No,Yes,1,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,71.88,90.93,Yes
C02634,Female,0,Yes,No,29,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,No,Credit card,60.67,1732.81,No
